probe_id,blast_best_hit,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,,,
SGN-U215544,Solyc04g074550.2.1,100,70,0,0,1,70,53,122,1.00E-30,130,Cytochrome c oxidase subunit VIb,"IPR003213, Cytochrome c oxidase, subunit VIb","GO:0005507,GO:0005739"
SGN-U215545,Solyc07g049730.2.1,100,70,0,0,1,70,852,921,1.00E-30,130,TO62-3 (Fragment),"IPR010471, Protein of unknown function DUF1068",
SGN-U215548,Solyc01g081010.2.1,100,70,0,0,1,70,1220,1289,1.00E-30,130,Nucleolar GTP-binding protein,"IPR012973, NOG, C-terminal","GO:0003924,GO:0005525"
SGN-U215549,Solyc07g053730.2.1,100,70,0,0,1,70,1823,1892,1.00E-30,130,Nucleolar GTP-binding protein,"IPR012973, NOG, C-terminal","GO:0003924,GO:0005525"
SGN-U215550,Solyc03g113980.2.1,100,70,0,0,1,70,1100,1031,1.00E-30,130,Calmodulin-binding protein,"IPR012416, Calmodulin binding protein-like",GO:0005516
SGN-U215551,Solyc10g076250.1.1,100,70,0,0,1,70,46,115,1.00E-30,130,Aminotransferase like protein,"IPR005814, Aminotransferase class-III",GO:0030170
SGN-U215554,Solyc03g096080.2.1,100,70,0,0,1,70,444,513,1.00E-30,130,Yippee zinc-binding-like protein,"IPR004910, Yippee-like protein",GO:0008270
SGN-U215556,Solyc08g014120.2.1,100,50,0,0,1,50,489,538,9.00E-20,93.5,BHLH transcription factor,"IPR011598, Helix-loop-helix DNA-binding","GO:0005634,GO:0030528"
SGN-U215557,Solyc08g014120.2.1,100,70,0,0,1,70,584,653,1.00E-30,130,BHLH transcription factor,"IPR011598, Helix-loop-helix DNA-binding","GO:0005634,GO:0030528"
SGN-U215560,Solyc06g051410.2.1,100,70,0,0,1,70,477,546,1.00E-30,130,N-(5&apos-phosphoribosyl)anthranilate isomerase,"IPR011060, Ribulose-phosphate binding barrel","GO:0004640,GO:0006568,GO:0008152,GO:0008881"
SGN-U215562,Solyc02g076760.2.1,100,70,0,0,1,70,537,606,1.00E-30,130,N-(5&apos-phosphoribosyl)anthranilate isomerase,"IPR011060, Ribulose-phosphate binding barrel","GO:0004640,GO:0006568,GO:0008152,GO:0008881"
SGN-U215563,Solyc01g096290.2.1,100,70,0,0,1,70,435,504,1.00E-30,130,Ubiquitin,"IPR019956, Ubiquitin subgroup","GO:0005515,GO:0005840,GO:0031386"
SGN-U215564,Solyc06g069330.2.1,100,70,0,0,1,70,1186,1255,1.00E-30,130,Serine/threonine protein kinase,"IPR002290, Serine/threonine protein kinase","GO:0004674,GO:0006468"
SGN-U215567,Solyc09g065900.2.1,100,70,0,0,1,70,1683,1752,1.00E-30,130,Glutathione reductase,"IPR006324, Glutathione reductase, plant","GO:0005507,GO:0005524,GO:0005737,GO:0055114"
SGN-U215568,Solyc06g084440.2.1,98.39,62,0,1,10,70,417,356,5.00E-24,108,Nuclear protein localization 4,"IPR007717, NPL4",
SGN-U215569,Solyc06g084440.2.1,100,70,0,0,1,70,620,689,1.00E-30,130,Nuclear protein localization 4,"IPR007717, NPL4",
SGN-U215570,Solyc04g080730.2.1,100,70,0,0,1,70,527,596,1.00E-30,130,Mitogen-activated protein kinase 9,"IPR002290, Serine/threonine protein kinase","GO:0006468,GO:0016908"
SGN-U215571,Solyc03g082980.2.1,100,70,0,0,1,70,2367,2436,1.00E-30,130,Nucleic acid binding protein,"IPR018111, K Homology, type 1, subgroup","GO:0003676,GO:0003723"
SGN-U215572,Solyc04g076790.2.1,100,70,0,0,1,70,1446,1515,1.00E-30,130,Serine hydroxymethyltransferase,"IPR001085, Serine hydroxymethyltransferase","GO:0004372,GO:0006563,GO:0030170"
SGN-U215573,Solyc09g009880.2.1,100,70,0,0,1,70,351,420,1.00E-30,130,Unknown Protein,,
SGN-U215574,Solyc10g080700.1.1,100,70,0,0,1,70,1797,1866,1.00E-30,130,Casein kinase-like protein,"IPR002290, Serine/threonine protein kinase",GO:0006468
SGN-U215575,Solyc01g110290.2.1,100,70,0,0,1,70,1037,1106,1.00E-30,130,Squalene synthase,"IPR006449, Farnesyl-diphosphate farnesyltransferase","GO:0004310,GO:0005515,GO:0009058,GO:0016021"
SGN-U215577,Solyc03g119690.1.1,100,70,0,0,1,70,1413,1482,1.00E-30,130,Aspartic proteinase nepenthesin-1,"IPR001461, Peptidase A1",GO:0006508
SGN-U215578,Solyc10g084770.1.1,100,70,0,0,1,70,1200,1131,1.00E-30,130,Receptor-like protein kinase At3g21340,"IPR002290, Serine/threonine protein kinase",GO:0006468
SGN-U215579,Solyc09g009030.2.1,100,70,0,0,1,70,744,813,1.00E-30,130,Histone deacetylase 2a-like,"IPR007087, Zinc finger, C2H2-type","GO:0003676,GO:0004407,GO:0005622"
SGN-U215584,Solyc02g038690.1.1,100,50,0,0,1,50,8,57,9.00E-20,93.5,Histone H2B,"IPR000558, Histone H2B","GO:0003677,GO:0005515,GO:0005634"
SGN-U215586,Solyc12g056250.1.1,100,70,0,0,1,70,388,457,1.00E-30,130,Glutathione S-transferase,"IPR017933, Glutathione S-transferase/chloride channel, C-terminal",
SGN-U215587,Solyc07g066630.2.1,100,70,0,0,1,70,972,903,1.00E-30,130,Oxidoreductase short-chain dehydrogenase/reductase,"IPR002347, Glucose/ribitol dehydrogenase","GO:0008152,GO:0008670,GO:0055114"
SGN-U215588,Solyc07g066630.2.1,100,50,0,0,1,50,974,1023,9.00E-20,93.5,Oxidoreductase short-chain dehydrogenase/reductase,"IPR002347, Glucose/ribitol dehydrogenase","GO:0008152,GO:0008670,GO:0055114"
SGN-U215589,Solyc10g006050.2.1,100,70,0,0,1,70,1056,1125,1.00E-30,130,Heterogeneous nuclear ribonucleoprotein A3,"IPR000504, RNA recognition motif, RNP-1","GO:0000166,GO:0003676"
SGN-U215590,Solyc03g033950.2.1,100,70,0,0,1,70,1251,1320,1.00E-30,130,Pre-mRNA-splicing factor CWC26,"IPR018609, Protein of unknown function DUF2050, pre-mRNA-splicing factor",GO:0005515
SGN-U215591,Solyc03g111200.2.1,100,70,0,0,1,70,653,722,1.00E-30,130,Adenylate kinase,"IPR006259, Adenylate kinase, subfamily","GO:0004017,GO:0005507,GO:0006139"
SGN-U215592,Solyc09g066150.1.1,100,70,0,0,1,70,903,972,1.00E-30,130,Cytochrome P450,,"GO:0019825,GO:0020037,GO:0055114"
SGN-U215593,Solyc01g108890.2.1,100,70,0,0,1,70,1593,1662,1.00E-30,130,Potential GTPase activation protein,,
SGN-U215595,Solyc07g056590.2.1,100,70,0,0,1,70,1368,1437,1.00E-30,130,Polyadenylate-binding protein 1,"IPR012677, Nucleotide-binding, alpha-beta plait","GO:0000166,GO:0003676,GO:0003723,GO:0005515"
SGN-U215598,Solyc11g008280.1.1,100,50,0,0,1,50,1157,1206,9.00E-20,93.5,Serine carboxypeptidase,"IPR001563, Peptidase S10, serine carboxypeptidase",GO:0006508
SGN-U215599,Solyc05g052600.2.1,100,70,0,0,1,70,1260,1329,1.00E-30,130,Fructose-1 6-bisphosphatase class 1,"IPR000146, Fructose-1,6-bisphosphatase IPR000146, Protein kinase, core","GO:0005975,GO:0042132"
SGN-U215600,Solyc02g079750.2.1,100,70,0,0,1,70,361,430,1.00E-30,130,Flavoprotein wrbA,"IPR010089, Flavoprotein WrbA","GO:0016481,GO:0016491,GO:0042802"
SGN-U215603,Solyc06g074030.1.1,100,70,0,0,1,70,603,672,1.00E-30,130,CCR4-NOT transcription complex subunit 7,"IPR006941, Ribonuclease CAF1","GO:0000175,GO:0003676,GO:0005634"
SGN-U215608,Solyc09g083380.2.1,100,70,0,0,1,70,384,453,1.00E-30,130,Histone H1,"IPR005818, Histone H1/H5","GO:0000786,GO:0005634"
SGN-U215613,Solyc01g068020.2.1,100,70,0,0,1,70,582,651,1.00E-30,130,Cyclase/dehydrase,"IPR005031, Streptomyces cyclase/dehydrase",
SGN-U215615,Solyc10g052600.1.1,92.31,52,4,0,4,55,438,489,5.00E-14,75,Os10g0578600 protein (Fragment),"IPR013216, Methyltransferase type 11",GO:0008152
SGN-U215617,Solyc07g047780.2.1,100,70,0,0,1,70,1141,1210,1.00E-30,130,CONSTANS interacting protein 6 (Fragment),"IPR004082, Protein of unknown function DUF1423, plant",GO:0008270
SGN-U215621,Solyc08g077770.2.1,100,70,0,0,1,70,479,548,1.00E-30,130,Calcineurin B-like calcium binding protein,"IPR015757, Calcineurin B protein",GO:0005509
SGN-U215624,Solyc07g065120.2.1,100,70,0,0,1,70,958,1027,1.00E-30,130,Glycerophosphoryl diester phosphodiesterase family protein,"IPR017946, PLC-like phosphodiesterase, TIM beta/alpha-barrel domain","GO:0006071,GO:0006629,GO:0016301"
SGN-U215625,Solyc07g043590.2.1,98.48,66,1,0,5,70,1953,2018,9.00E-27,117,Amine oxidase family protein,"IPR002937, Amine oxidase","GO:0008131,GO:0046592,GO:0055114"
SGN-U215626,Solyc07g043590.2.1,98.57,70,1,0,1,70,1657,1588,5.00E-29,124,Amine oxidase family protein,"IPR002937, Amine oxidase","GO:0008131,GO:0046592,GO:0055114"
SGN-U215627,Solyc07g043590.2.1,100,50,0,0,1,50,1947,1898,9.00E-20,93.5,Amine oxidase family protein,"IPR002937, Amine oxidase","GO:0008131,GO:0046592,GO:0055114"
SGN-U215628,Solyc12g006370.1.1,100,67,0,0,1,67,1401,1467,5.00E-29,124,Amine oxidase family protein,"IPR002937, Amine oxidase","GO:0008131,GO:0046592,GO:0055114"
SGN-U215633,Solyc06g083150.2.1,100,70,0,0,1,70,1139,1070,1.00E-30,130,U-box domain-containing protein,"IPR003613, U box domain","GO:0000151,GO:0005488,GO:0034450"
SGN-U215634,Solyc06g083150.2.1,100,70,0,0,1,70,374,443,1.00E-30,130,U-box domain-containing protein,"IPR003613, U box domain","GO:0000151,GO:0005488,GO:0034450"
SGN-U215635,Solyc10g055200.1.1,100,70,0,0,1,70,228,297,1.00E-30,130,Disease resistance response,"IPR004265, Plant disease resistance response protein",
SGN-U215638,Solyc09g091550.2.1,100,50,0,0,1,50,985,1034,9.00E-20,93.5,Salicylic acid carboxyl methyltransferase,"IPR005299, SAM dependent carboxyl methyltransferase","GO:0008168,GO:0008757"
SGN-U215639,Solyc03g116700.2.1,100,70,0,0,1,70,131,200,1.00E-30,130,Blue copper protein,"IPR003245, Plastocyanin-like","GO:0005515,GO:0009055"
SGN-U215642,Solyc02g093490.2.1,100,70,0,0,1,70,971,1040,1.00E-30,130,SAGA-associated factor 29 homolog,"IPR010750, Protein of unknown function DUF1325",
SGN-U215645,Solyc11g008680.1.1,100,70,0,0,1,70,179,248,1.00E-30,130,Acyl-,"IPR005067, Fatty acid desaturase, type 2",GO:0055114
SGN-U215646,Solyc03g063110.2.1,100,70,0,0,1,70,1247,1316,1.00E-30,130,Stearoyl-acyl carrier protein desaturase,"IPR005067, Fatty acid desaturase, type 2","GO:0004768,GO:0045300,GO:0055114"
SGN-U215647,Solyc05g011860.1.1,100,70,0,0,1,70,318,387,1.00E-30,130,Sulfotransferase family protein,"IPR000863, Sulfotransferase","GO:0004062,GO:0008146,GO:0080118"
SGN-U215649,Solyc05g011890.1.1,100,70,0,0,1,70,839,908,1.00E-30,130,Sulfotransferase family protein,"IPR000863, Sulfotransferase","GO:0008146,GO:0080118"
SGN-U215652,Solyc11g012280.1.1,100,70,0,0,1,70,445,514,1.00E-30,130,Unknown Protein,,
SGN-U215653,Solyc08g079070.2.1,100,70,0,0,1,70,718,787,1.00E-30,130,Transaldolase,"IPR001585, Transaldolase","GO:0004801,GO:0005975,GO:0008152"
SGN-U215654,Solyc04g018110.1.1,100,70,0,0,1,70,194,263,1.00E-30,130,Calmodulin-like protein 1,"IPR011992, EF-Hand type",GO:0005509
SGN-U215655,Solyc09g056390.1.1,94.29,70,4,0,1,70,227,158,5.00E-24,108,Unknown Protein,,
SGN-U215656,Solyc06g051810.2.1,100,70,0,0,1,70,1977,2046,1.00E-30,130,X1 (Fragment),"IPR005380, Region of unknown function XS",
SGN-U215657,Solyc02g071250.2.1,98.57,70,1,0,1,70,1151,1220,5.00E-29,124,Protein phosphatase,"IPR011948, Dullard-like phosphatase domain",GO:0016791
SGN-U215659,Solyc04g064870.2.1,100,50,0,0,1,50,443,492,9.00E-20,93.5,Pathogenesis-related protein-like protein,,
SGN-U215662,Solyc04g064870.2.1,98,50,1,0,1,50,441,490,4.00E-18,87.9,Pathogenesis-related protein-like protein,,
SGN-U215663,Solyc01g080240.2.1,100,50,0,0,1,50,725,774,9.00E-20,93.5,Mitogen-activated protein kinase 16,"IPR002290, Serine/threonine protein kinase","GO:0006468,GO:0016908"
SGN-U215664,Solyc01g080240.2.1,100,70,0,0,1,70,1841,1910,1.00E-30,130,Mitogen-activated protein kinase 16,"IPR002290, Serine/threonine protein kinase","GO:0006468,GO:0016908"
SGN-U215667,Solyc05g010300.2.1,100,40,0,0,1,40,559,598,3.00E-14,75,DNA-directed RNA polymerase II subunit 3,"IPR011263, DNA-directed RNA polymerase, RpoA/D/Rpb3-type",GO:0006350
SGN-U215669,Solyc09g005270.2.1,100,70,0,0,1,70,281,350,1.00E-30,130,"Chloroplastic group IIA intron splicing facilitator CRS1, chloroplastic","IPR001890, RNA-binding, CRM domain",GO:0003723
SGN-U215670,Solyc02g079770.2.1,100,70,0,0,1,70,520,589,1.00E-30,130,DAG protein,,
SGN-U215671,Solyc05g054500.1.1,100,70,0,0,1,70,977,1046,1.00E-30,130,DNA/RNA-binding protein KIN17,"IPR019447, DNA/RNA-binding protein Kin17, conserved region","GO:0003690,GO:0003723,GO:0005622"
SGN-U215672,Solyc01g105120.2.1,100,70,0,0,1,70,1992,2061,1.00E-30,130,Os01g0498200 protein (Fragment),,
SGN-U215673,Solyc01g086640.2.1,100,70,0,0,1,70,1968,2037,1.00E-30,130,Os03g0169000 protein (Fragment),"IPR004348, Protein of unknown function DUF246, plant",
SGN-U215674,Solyc06g072380.2.1,100,70,0,0,1,70,1595,1664,1.00E-30,130,Dihydroxyacetone/glycerone kinase-like protein,"IPR012734, Dihydroxyacetone kinase","GO:0004371,GO:0005524,GO:0006071"
SGN-U215675,Solyc12g038980.1.1,100,70,0,0,1,70,344,413,1.00E-30,130,50S ribosomal protein L7Ae,"IPR004038, Ribosomal protein L7Ae/L30e/S12e/Gadd45",
SGN-U215677,Solyc05g054960.2.1,100,70,0,0,1,70,170,239,1.00E-30,130,DAG protein,,
SGN-U215679,Solyc05g007020.2.1,100,70,0,0,1,70,1060,991,1.00E-30,130,Potassium voltage-gated channel subfamily H member 1,"IPR013655, PAS fold-3","GO:0000160,GO:0005515,GO:0006355,GO:0007165"
SGN-U215680,Solyc05g007020.2.1,100,70,0,0,1,70,1011,1080,1.00E-30,130,Potassium voltage-gated channel subfamily H member 1,"IPR013655, PAS fold-3","GO:0000160,GO:0005515,GO:0006355,GO:0007165"
SGN-U215681,Solyc02g094140.2.1,100,70,0,0,1,70,299,368,1.00E-30,130,Mitochondrial import receptor subunit TOM20,"IPR010547, Plant specific mitochondrial import receptor subunit TOM20","GO:0005488,GO:0005742,GO:0015450"
SGN-U215683,Solyc09g011140.2.1,100,70,0,0,1,70,507,576,1.00E-30,130,Tropinone reductase I,"IPR002347, Glucose/ribitol dehydrogenase","GO:0008152,GO:0055114"
SGN-U215685,Solyc02g078480.2.1,100,70,0,0,1,70,904,973,1.00E-30,130,CBS domain containing protein,"IPR000644, Cystathionine beta-synthase, core",
SGN-U215686,Solyc09g065830.2.1,100,70,0,0,1,70,535,604,1.00E-30,130,NADH ubiquinone oxidoreductase subunit,"IPR002023, NADH:ubiquinone oxidoreductase, 24 kDa subunit","GO:0008137,GO:0008270,GO:0055114"
SGN-U215687,Solyc03g093970.2.1,100,70,0,0,1,70,761,830,1.00E-30,130,Signal recognition particle 68,,GO:0005047
SGN-U215688,Solyc07g051840.2.1,100,70,0,0,1,70,1805,1874,1.00E-30,130,WRKY transcription factor,"IPR003657, DNA-binding WRKY","GO:0005515,GO:0010843,GO:0045449"
SGN-U215689,Solyc07g051840.2.1,100,70,0,0,1,70,1442,1373,1.00E-30,130,WRKY transcription factor,"IPR003657, DNA-binding WRKY","GO:0005515,GO:0010843,GO:0045449"
SGN-U215691,Solyc03g116340.2.1,100,70,0,0,1,70,817,886,1.00E-30,130,Transcription factor (Fragment),"IPR011598, Helix-loop-helix DNA-binding","GO:0003700,GO:0005634,GO:0045449"
SGN-U215694,Solyc08g014450.2.1,100,70,0,0,1,70,1436,1505,1.00E-30,130,Kinase family protein,"IPR016253, Integrin-linked protein kinase","GO:0005515,GO:0006468,GO:0009966"
SGN-U215695,Solyc03g123560.2.1,100,70,0,0,1,70,688,757,1.00E-30,130,Chaperone protein dnaJ,"IPR015609, Molecular chaperone, heat shock protein, Hsp40, DnaJ",GO:0031072
SGN-U215701,Solyc08g079820.2.1,100,70,0,0,1,70,1007,1076,1.00E-30,130,ADP-ribose pyrophosphatase,"IPR000086, NUDIX hydrolase domain","GO:0016787,GO:0080041,GO:0080042"
SGN-U215702,Solyc08g079820.2.1,100,70,0,0,1,70,132,201,1.00E-30,130,ADP-ribose pyrophosphatase,"IPR000086, NUDIX hydrolase domain","GO:0016787,GO:0080041,GO:0080042"
SGN-U215703,Solyc10g007150.2.1,100,70,0,0,1,70,1572,1641,1.00E-30,130,Apoptosis inhibitor,"IPR008383, Apoptosis inhibitory 5","GO:0005488,GO:0017134"
SGN-U215704,Solyc11g065190.1.1,100,70,0,0,1,70,35,104,1.00E-30,130,Ubiquitin-conjugating enzyme E2-like protein,"IPR015582, Ubiquitin-conjugating enzyme E2 H10","GO:0016567,GO:0043687"
SGN-U215708,Solyc02g091970.2.1,100,70,0,0,1,70,1302,1371,1.00E-30,130,Branched-chain-amino-acid aminotransferase,"IPR005786, Branched-chain amino acid aminotransferase II","GO:0008152,GO:0009081"
SGN-U215709,Solyc03g043880.2.1,100,70,0,0,1,70,97,166,1.00E-30,130,Branched-chain amino acid aminotransferase,"IPR005786, Branched-chain amino acid aminotransferase II","GO:0004084,GO:0008152,GO:0009081"
SGN-U215710,Solyc07g064200.2.1,98.57,70,1,0,1,70,1722,1791,5.00E-29,124,COBRA-like protein,"IPR006918, Glycosyl-phosphatidyl inositol-anchored, plant",
SGN-U215711,Solyc06g051800.2.1,100,70,0,0,1,70,816,885,1.00E-30,130,Expansin,"IPR007112, Expansin 45, endoglucanase-like IPR007112, Pollen allergen/expansin, C-terminal","GO:0005576,GO:0009664"
SGN-U215712,Solyc02g081580.2.1,100,70,0,0,1,70,689,758,1.00E-30,130,NC domain-containing protein,"IPR007053, NC",
SGN-U215713,Solyc07g007160.2.1,100,70,0,0,1,70,503,572,1.00E-30,130,RING-H2 finger protein,"IPR018957, Zinc finger, C3HC4 RING-type",GO:0008270
SGN-U215714,Solyc05g007560.2.1,100,70,0,0,1,70,407,476,1.00E-30,130,60S ribosomal protein L34,"IPR008195, Ribosomal protein L34e","GO:0003735,GO:0005515,GO:0005840"
SGN-U215715,Solyc08g006780.2.1,100,70,0,0,1,70,454,523,1.00E-30,130,Complex interacting protein 9,"IPR004401, Uncharacterised protein family UPF0133",
SGN-U215716,Solyc06g073740.2.1,100,70,0,0,1,70,1780,1849,1.00E-30,130,Beta-D-glucosidase,"IPR001764, Glycoside hydrolase, family 3, N-terminal","GO:0005975,GO:0009044"
SGN-U215717,Solyc07g005510.2.1,100,70,0,0,1,70,896,965,1.00E-30,130,Omega-6 fatty acid desaturase,"IPR005804, Fatty acid desaturase, type 1","GO:0045485,GO:0055114"
SGN-U215721,Solyc04g074740.2.1,100,70,0,0,1,70,645,576,1.00E-30,130,Blue copper-like protein,"IPR003245, Plastocyanin-like",GO:0009055
SGN-U215722,Solyc04g074740.2.1,100,70,0,0,1,70,717,786,1.00E-30,130,Blue copper-like protein,"IPR003245, Plastocyanin-like",GO:0009055
SGN-U215723,Solyc04g074740.2.1,100,50,0,0,1,50,592,641,9.00E-20,93.5,Blue copper-like protein,"IPR003245, Plastocyanin-like",GO:0009055
SGN-U215724,Solyc08g078340.2.1,100,70,0,0,1,70,1012,1081,1.00E-30,130,Myb family transcription factor,"IPR006447, Myb-like DNA-binding region, SHAQKYF class","GO:0003677,GO:0003700"
SGN-U215726,Solyc01g108570.2.1,100,70,0,0,1,70,1076,1145,1.00E-30,130,Gibberellin receptor GID1L2,"IPR013094, Alpha/beta hydrolase fold-3","GO:0004091,GO:0008152"
SGN-U215729,Solyc08g006320.2.1,100,70,0,0,1,70,806,875,1.00E-30,130,WRKY transcription factor 3,"IPR003657, DNA-binding WRKY","GO:0005516,GO:0045449"
SGN-U215730,Solyc04g074290.2.1,100,70,0,0,1,70,2083,2152,1.00E-30,130,Dehydration-responsive protein-like,"IPR004159, Protein of unknown function DUF248, methyltransferase putative",
SGN-U215731,Solyc07g005830.2.1,100,70,0,0,1,70,201,270,1.00E-30,130,Translation initiation factor IF-3,"IPR001288, Translation initiation factor 3",GO:0006413
SGN-U215732,Solyc04g078540.2.1,100,70,0,0,1,70,1203,1272,1.00E-30,130,Cathepsin B-like cysteine proteinase,"IPR013128, Peptidase C1A, papain","GO:0004197,GO:0006508,GO:0008234,GO:0016042,GO:0055114"
SGN-U215733,Solyc12g042900.1.1,100,44,0,0,1,44,476,519,3.00E-16,82.4,Cytochrome c oxidase subunit Vb,"IPR002124, Cytochrome c oxidase, subunit Vb",GO:0005740
SGN-U215735,Solyc03g007870.2.1,100,70,0,0,1,70,610,679,1.00E-30,130,Heavy metal-associated domain containing protein expressed,"IPR006121, Heavy metal transport/detoxification protein",GO:0030001
SGN-U215736,Solyc06g009380.2.1,100,70,0,0,1,70,440,509,1.00E-30,130,mRNA clone RAFL24-05-D16,,
SGN-U215739,Solyc01g080040.2.1,100,70,0,0,1,70,441,510,1.00E-30,130,Dual specificity protein phosphatase,"IPR020422, Dual specificity phosphatase, subgroup, catalytic domain","GO:0006470,GO:0016311"
SGN-U215742,Solyc01g106080.2.1,100,70,0,0,1,70,1465,1534,1.00E-30,130,Methylmalonate-semialdehyde dehydrogenase,"IPR010061, Methylmalonate-semialdehyde dehydrogenase IPR010061, Aldehyde dehydrogenase","GO:0004491,GO:0055114"
SGN-U215744,Solyc08g045710.1.1,100,60,0,0,1,60,21,80,4.00E-25,111,"ATP synthase subunit alpha, mitochondrial","IPR017458, ATPase, F1 complex, alpha subunit, C-terminal","GO:0005524,GO:0045261"
SGN-U215746,Solyc08g007090.1.1,100,70,0,0,1,70,23,92,1.00E-30,130,Expansin-like protein,"IPR007117, Pollen allergen/expansin, C-terminal",
SGN-U215747,Solyc08g077330.2.1,98.15,54,0,1,18,70,708,655,1.00E-19,93.5,Expansin-like protein,"IPR007112, Expansin 45, endoglucanase-like",GO:0005576
SGN-U215748,Solyc08g077330.2.1,100,70,0,0,1,70,439,508,1.00E-30,130,Expansin-like protein,"IPR007112, Expansin 45, endoglucanase-like",GO:0005576
SGN-U215749,Solyc09g008480.2.1,100,70,0,0,1,70,2388,2457,1.00E-30,130,Phosphatidylinositol-4-phosphate 5-kinase 9,"IPR017163, Phosphatidylinositol-4-phosphate 5-kinase, plant","GO:0005515,GO:0016308,GO:0046488"
SGN-U215751,Solyc10g006030.2.1,100,70,0,0,1,70,448,517,1.00E-30,130,30S ribosomal protein S10-like,"IPR005731, Ribosomal protein S10, bacterial","GO:0005840,GO:0015935"
SGN-U215752,Solyc03g117940.2.1,100,70,0,0,1,70,906,975,1.00E-30,130,U2 small nuclear ribonucleoprotein A&apos,,"GO:0003729,GO:0005515"
SGN-U215753,Solyc09g009690.2.1,100,70,0,0,1,70,610,679,1.00E-30,130,Ribonucleoside hydrolase 1,"IPR001910, Inosine/uridine-preferring nucleoside hydrolase",
SGN-U215754,Solyc11g066890.1.1,100,70,0,0,1,70,1061,1130,1.00E-30,130,Prephenate dehydratase,"IPR001086, Prephenate dehydratase",GO:0009094
SGN-U215755,Solyc03g123410.1.1,100,70,0,0,1,70,230,299,1.00E-30,130,Oxalate oxidase-like germin 171,"IPR014710, RmlC-like jelly roll fold","GO:0045735,GO:0048046,GO:0050162"
SGN-U215756,Solyc01g091270.2.1,100,70,0,0,1,70,891,960,1.00E-30,130,AT2G45380 protein (Fragment),,
SGN-U215757,Solyc03g006250.2.1,100,70,0,0,1,70,970,1039,1.00E-30,130,GDSL esterase/lipase At1g28590,"IPR001087, Lipase, GDSL","GO:0004091,GO:0006629,GO:0016298"
SGN-U215759,Solyc11g007040.1.1,100,70,0,0,1,70,988,1057,1.00E-30,130,Hydrolase alpha/beta fold family protein,"IPR000073, Alpha/beta hydrolase fold-1",
SGN-U215760,Solyc11g007030.1.1,100,70,0,0,1,70,441,510,1.00E-30,130,Hydrolase alpha/beta fold family protein,"IPR000073, Alpha/beta hydrolase fold-1",
SGN-U215762,Solyc11g007760.1.1,100,70,0,0,1,70,1043,1112,1.00E-30,130,Protein kinase 3,"IPR015746, Protein Kinase-1, 3-phosphoinositide dependent",GO:0006468
SGN-U215764,Solyc07g006180.2.1,100,70,0,0,1,70,450,519,1.00E-30,130,Tetratricopeptide repeat protein 4 homolog,"IPR011990, Tetratricopeptide-like helical","GO:0005488,GO:0031072,GO:0051082"
SGN-U215765,Solyc08g082700.2.1,100,70,0,0,1,70,554,623,1.00E-30,130,26S proteasome non-ATPase regulatory subunit 8,"IPR006746, 26S proteasome non-ATPase regulatory subunit Rpn12","GO:0004175,GO:0005515,GO:0005838"
SGN-U215766,Solyc06g009400.2.1,98.57,70,0,1,1,70,968,1036,2.00E-28,122,Nitrogen regulatory protein P-II,"IPR017918, Nitrogen regulatory protein PII, conserved site IPR017918, Nitrogen regulatory protein PII","GO:0005515,GO:0006808,GO:0010307"
